id,nombre,seccion,colonia,municipio,celular,email,latitud,longitud,segmento,canal,mensaje_tipo,fecha_contacto,encuestador
PP1586-0043,Ernesto Ramos Cardenas,1586,Fraccionamiento del Mar,Puerto Penasco,6385726659,,31.332379,-113.480295,Primer contacto,Email,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-13,Brigadista-12
PP1586-0044,Leticia Perez Cardenas,1586,Ejido Suviri,Puerto Penasco,6389420514,,31.334713,-113.501195,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-01-27,Brigadista-10
PP1586-0045,Alejandro Garcia Garcia,1586,Colonia Nuevo Penasco,Puerto Penasco,6381483113,,31.331091,-113.495842,Activación,SMS,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-03-12,Brigadista-09
PP1586-0046,Juan Zazueta Vazquez,1586,Playas de Encanto,Puerto Penasco,6387527366,juan.47@gmail.com,31.331806,-113.498972,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-17,Brigadista-03
PP1586-0047,Jorge Ramirez Moreno,1586,Villa Bonita,Puerto Penasco,6388594467,,31.330486,-113.496784,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-17,Brigadista-01
PP1586-0048,Jorge Moreno Reyes,1586,Colonia Pescadores,Puerto Penasco,,jorge.11@gmail.com,31.33464,-113.496967,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-19,Brigadista-01
PP1586-0049,Rosa Bernal Garcia,1586,Centro,Puerto Penasco,6385151168,rosa.52@gmail.com,31.33274,-113.48911,Activación,Visita,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-03-15,Brigadista-04
PP1586-0050,Diana Ochoa Flores,1586,El Cholla,Puerto Penasco,6381857586,,31.335488,-113.499131,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-27,Brigadista-01
PP1586-0051,Luis Ibarra Flores,1586,Fraccionamiento Penasco,Puerto Penasco,6384440478,,31.33446,-113.501505,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-21,Brigadista-08
PP1586-0052,Claudia Mendoza Gonzalez,1586,Ejido Coahuila,Puerto Penasco,6382136852,,31.328187,-113.486443,Multiplicadores,Email,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-19,Brigadista-01
PP1586-0053,Miguel Acosta Ramirez,1586,Fraccionamiento Penasco,Puerto Penasco,6386171636,,31.332829,-113.481538,Primer contacto,WhatsApp,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-15,Brigadista-03
PP1586-0054,Sofia Ruiz Flores,1586,Ejido Suviri,Puerto Penasco,6384359354,,31.329682,-113.492575,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-05,Brigadista-11
PP1586-0055,Jorge Bojorquez Hernandez,1586,Las Conchas,Puerto Penasco,,,31.332612,-113.49056,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-03-05,Brigadista-12
PP1586-0056,Diana Bernal Bojorquez,1586,Barrio Antiguo,Puerto Penasco,6383491564,,31.329964,-113.496922,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-25,Brigadista-04
PP1586-0057,Carlos Ibarra Hernandez,1586,Centro,Puerto Penasco,6386874454,carlos.81@gmail.com,31.332545,-113.486256,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-15,Brigadista-06
PP1586-0058,Eduardo Hernandez Mendoza,1586,Las Conchas,Puerto Penasco,6385993840,eduardo.69@gmail.com,31.328026,-113.485141,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-20,Brigadista-06
PP1586-0059,Alejandro Hernandez Gonzalez,1586,Playas de Encanto,Puerto Penasco,6388939078,,31.329162,-113.485359,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-16,Brigadista-05
PP1586-0060,Oscar Mendoza Vazquez,1586,Las Conchas,Puerto Penasco,6381740067,,31.331532,-113.489821,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-26,Brigadista-07
PP1586-0061,Norma Bojorquez Martinez,1586,Los Medanos,Puerto Penasco,6384110482,,31.331357,-113.479664,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-09,Brigadista-01
PP1586-0062,Jose Hernandez Lizarraga,1586,La Marina,Puerto Penasco,6384528607,,31.329894,-113.486071,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-26,Brigadista-11
PP1586-0063,Laura Bojorquez Celaya,1586,Colonia Pescadores,Puerto Penasco,,,31.332266,-113.486184,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-28,Brigadista-12
PP1586-0064,Maria Garcia Perez,1586,Villa Bonita,Puerto Penasco,6382865954,maria.37@gmail.com,31.332111,-113.492178,Primer contacto,WhatsApp,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-08,Brigadista-03
PP1586-0065,Manuel Ochoa Lopez,1586,Centro,Puerto Penasco,6383271965,,31.3323,-113.498272,Primer contacto,WhatsApp,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-06,Brigadista-02
PP1586-0066,Fernando Ramirez Ruiz,1586,Fraccionamiento del Mar,Puerto Penasco,6388129809,fernando.56@gmail.com,31.334801,-113.502061,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-07,Brigadista-08
PP1586-0067,Sandra Gastelum Ramos,1586,Las Conchas,Puerto Penasco,6389915844,sandra.66@gmail.com,31.331064,-113.489395,Persuasión,Visita,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-23,Brigadista-11
PP1586-0068,Juan Moreno Ramos,1586,Fraccionamiento del Mar,Puerto Penasco,6388720936,juan.96@gmail.com,31.332787,-113.481017,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-20,Brigadista-09
PP1586-0069,Juan Torres Flores,1586,Colonia Nuevo Penasco,Puerto Penasco,6381258537,juan.82@gmail.com,31.333699,-113.496295,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-14,Brigadista-06
PP1586-0070,Adriana Reyes Bernal,1586,Los Medanos,Puerto Penasco,6387344242,adriana.67@gmail.com,31.33372,-113.497563,Activación,Visita,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-07,Brigadista-12
PP1586-0071,Monica Cardenas Gastelum,1586,Ejido Coahuila,Puerto Penasco,6381410539,,31.331286,-113.499517,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-11,Brigadista-07
PP1586-0072,Francisco Zazueta Ruiz,1586,Los Medanos,Puerto Penasco,6382871779,francisco.16@gmail.com,31.330996,-113.478214,Primer contacto,WhatsApp,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-18,Brigadista-03
PP1586-0073,Laura Ramos Ramos,1586,La Marina,Puerto Penasco,6388461227,,31.332485,-113.496371,Persuasión,Visita,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-06,Brigadista-03
PP1586-0074,Manuel Sanchez Ruiz,1586,Ejido Coahuila,Puerto Penasco,6381590999,manuel.59@gmail.com,31.330798,-113.495729,Activación,Visita,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-01-28,Brigadista-04
PP1586-0075,Rosa Cruz Esquer,1586,Ejido Coahuila,Puerto Penasco,6386842763,rosa.45@gmail.com,31.332027,-113.489654,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-01-25,Brigadista-03
PP1586-0076,Sofia Torres Jimenez,1586,Puerto Viejo,Puerto Penasco,6388721958,,31.332704,-113.478947,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-12,Brigadista-08
PP1586-0077,Fernando Acosta Jimenez,1586,Colonia Nuevo Penasco,Puerto Penasco,6387358879,fernando.43@gmail.com,31.332961,-113.500309,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-18,Brigadista-10
PP1586-0078,Guadalupe Esquer Perez,1586,Fraccionamiento del Mar,Puerto Penasco,,guadalupe.63@gmail.com,31.331385,-113.480827,Multiplicadores,Email,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-20,Brigadista-05
PP1586-0079,Ernesto Moreno Hernandez,1586,Ejido Suviri,Puerto Penasco,6382521381,,31.328594,-113.489381,Activación,Visita,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-17,Brigadista-11
PP1586-0080,Jorge Rodriguez Jimenez,1586,Colonia Nuevo Penasco,Puerto Penasco,6382363895,,31.329455,-113.491277,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-10,Brigadista-11
PP1586-0081,Juan Martinez Cardenas,1586,Colonia Nuevo Penasco,Puerto Penasco,6382086937,juan.63@gmail.com,31.331789,-113.491595,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-01-16,Brigadista-06
PP1586-0082,Miguel Ruiz Valenzuela,1586,Ejido Coahuila,Puerto Penasco,6388412594,,31.329383,-113.481345,Persuasión,Visita,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-04,Brigadista-06
PP1586-0083,Eduardo Hernandez Ortiz,1586,Las Conchas,Puerto Penasco,6389321461,,31.332479,-113.481497,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-12,Brigadista-04
PP1586-0084,Alejandro Cardenas Reyes,1586,Colonia Nuevo Penasco,Puerto Penasco,6383960189,,31.333352,-113.500279,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-28,Brigadista-09
PP1586-0085,Jorge Lizarraga Gonzalez,1586,Playas de Encanto,Puerto Penasco,6387429192,,31.32929,-113.483832,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-07,Brigadista-12
PP1586-0086,Manuel Ramirez Bernal,1586,Colonia Pescadores,Puerto Penasco,6384374934,manuel.99@gmail.com,31.329689,-113.483258,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-18,Brigadista-03
PP1586-0087,Juan Ramirez Gonzalez,1586,Las Conchas,Puerto Penasco,6387381032,juan.90@gmail.com,31.332421,-113.491142,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-10,Brigadista-08
PP1586-0088,Margarita Mendoza Moreno,1586,Centro,Puerto Penasco,6384044357,,31.329153,-113.481743,Persuasión,Visita,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-12,Brigadista-12
PP1586-0089,Claudia Zazueta Mendoza,1586,Puerto Viejo,Puerto Penasco,6387768958,,31.328897,-113.47841,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-21,Brigadista-09
PP1586-0090,Carmen Mendoza Ortiz,1586,Ejido Coahuila,Puerto Penasco,6382599193,,31.327527,-113.494583,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-25,Brigadista-04
PP1586-0091,Alejandro Ruiz Celaya,1586,Fraccionamiento Penasco,Puerto Penasco,6387517276,alejandro.28@gmail.com,31.329988,-113.479364,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-03-08,Brigadista-12
PP1586-0092,Sofia Lopez Zazueta,1586,Puerto Viejo,Puerto Penasco,,,31.329937,-113.484471,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-01-29,Brigadista-10
PP1586-0093,Miguel Ochoa Celaya,1586,Fraccionamiento Penasco,Puerto Penasco,6384293722,miguel.74@gmail.com,31.332621,-113.496239,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-15,Brigadista-01
PP1586-0094,Roberto Valenzuela Celaya,1586,Ejido Coahuila,Puerto Penasco,,,31.332699,-113.477894,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-16,Brigadista-06
PP1586-0095,Monica Vazquez Morales,1586,Barrio Antiguo,Puerto Penasco,6385984311,,31.333656,-113.501456,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-08,Brigadista-10
PP1586-0096,Antonio Garcia Acosta,1586,El Cholla,Puerto Penasco,6387812489,,31.334503,-113.497725,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-15,Brigadista-10
PP1586-0097,Carlos Acosta Cardenas,1586,Centro,Puerto Penasco,6386589286,,31.330028,-113.480354,Activación,SMS,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-03-09,Brigadista-07
PP1586-0098,Juan Zazueta Cardenas,1586,Ejido Suviri,Puerto Penasco,6389335542,,31.332069,-113.494776,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-03,Brigadista-12
PP1586-0099,Juan Ibarra Ochoa,1586,Playas de Encanto,Puerto Penasco,6385131374,,31.331878,-113.485346,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-30,Brigadista-06
PP1586-0100,Norma Perez Ramirez,1586,El Cholla,Puerto Penasco,6384628876,norma.62@gmail.com,31.328066,-113.478004,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-27,Brigadista-02
PP1586-0101,Manuel Valenzuela Ruiz,1586,El Cholla,Puerto Penasco,6383443477,manuel.86@gmail.com,31.327863,-113.484689,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-01-24,Brigadista-03
PP1586-0102,Maria Martinez Perez,1586,Colonia Nuevo Penasco,Puerto Penasco,6383171186,,31.333042,-113.499704,Persuasión,Visita,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-16,Brigadista-10
PP1586-0103,Sofia Valenzuela Rodriguez,1586,Los Medanos,Puerto Penasco,6382608645,,31.32813,-113.486141,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-29,Brigadista-06
PP1586-0104,Leticia Moreno Reyes,1586,Fraccionamiento del Mar,Puerto Penasco,6389714850,leticia.72@gmail.com,31.332441,-113.493302,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-07,Brigadista-07
PP1586-0105,Sandra Acosta Celaya,1586,Colonia Nuevo Penasco,Puerto Penasco,6387307628,sandra.45@gmail.com,31.331544,-113.479965,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-15,Brigadista-09
PP1586-0106,Miguel Lizarraga Cruz,1586,Playas de Encanto,Puerto Penasco,6386609610,,31.330087,-113.479187,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-09,Brigadista-12
PP1586-0107,Antonio Ibarra Reyes,1586,El Cholla,Puerto Penasco,6385890204,antonio.86@gmail.com,31.333436,-113.501314,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-26,Brigadista-09
PP1586-0108,Patricia Ruiz Cruz,1586,El Cholla,Puerto Penasco,6382074209,patricia.31@gmail.com,31.333258,-113.49806,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-22,Brigadista-03
PP1586-0109,Carmen Cruz Bernal,1586,Villa Bonita,Puerto Penasco,6383962885,,31.328454,-113.481133,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-28,Brigadista-06
PP1586-0110,Juan Perez Mendoza,1586,La Marina,Puerto Penasco,6382248396,juan.53@gmail.com,31.329311,-113.480937,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-15,Brigadista-03
PP1586-0111,Claudia Gastelum Esquer,1586,Centro,Puerto Penasco,6389764452,,31.328952,-113.47771,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-25,Brigadista-10
PP1586-0112,Veronica Moreno Flores,1586,Colonia Nuevo Penasco,Puerto Penasco,6384298667,,31.32983,-113.485163,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-13,Brigadista-05
PP1586-0113,Ernesto Celaya Hernandez,1586,Centro,Puerto Penasco,6386710048,ernesto.14@gmail.com,31.331407,-113.497758,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-21,Brigadista-11
PP1586-0114,Sergio Rodriguez Bernal,1586,Fraccionamiento Penasco,Puerto Penasco,,sergio.71@gmail.com,31.331044,-113.494339,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-23,Brigadista-04
PP1586-0115,Maria Ochoa Garcia,1586,Colonia Pescadores,Puerto Penasco,6382175054,,31.328402,-113.485142,Multiplicadores,Email,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-22,Brigadista-05
PP1586-0116,Sergio Flores Perez,1586,Fraccionamiento del Mar,Puerto Penasco,6385187803,,31.333193,-113.495756,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-25,Brigadista-07
PP1586-0117,Miguel Acosta Garcia,1586,Fraccionamiento Penasco,Puerto Penasco,,miguel.26@gmail.com,31.327906,-113.493292,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-27,Brigadista-11
PP1586-0118,Alejandro Perez Sanchez,1586,Las Conchas,Puerto Penasco,6387173286,,31.332729,-113.482479,Activación,Visita,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-10,Brigadista-03
PP1586-0119,Eduardo Esquer Moreno,1586,Centro,Puerto Penasco,6385451132,,31.327964,-113.477939,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-03-03,Brigadista-06
PP1586-0120,Antonio Ibarra Mendoza,1586,Fraccionamiento Penasco,Puerto Penasco,6385849642,,31.32699,-113.495317,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-04,Brigadista-04
PP1586-0121,Roberto Ramirez Moreno,1586,Puerto Viejo,Puerto Penasco,,roberto.38@gmail.com,31.33326,-113.496128,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-03,Brigadista-01
PP1586-0122,Luis Bojorquez Torres,1586,Fraccionamiento del Mar,Puerto Penasco,6384188748,,31.328554,-113.477517,Activación,Visita,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-01-17,Brigadista-10
PP1586-0123,Jose Celaya Ramos,1586,Puerto Viejo,Puerto Penasco,6384126184,jose.56@gmail.com,31.332571,-113.489373,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-25,Brigadista-12
PP1586-0124,Manuel Esquer Acosta,1586,Las Conchas,Puerto Penasco,,,31.33199,-113.492756,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-25,Brigadista-11
PP1586-0125,Eduardo Ortiz Lopez,1586,Barrio Antiguo,Puerto Penasco,6381501828,,31.32815,-113.495619,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-20,Brigadista-12
PP1586-0126,Maria Celaya Zazueta,1586,La Marina,Puerto Penasco,6383161648,maria.75@gmail.com,31.33142,-113.478158,Primer contacto,WhatsApp,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-14,Brigadista-05
PP1586-0127,Antonio Gonzalez Jimenez,1586,Fraccionamiento Penasco,Puerto Penasco,6381516184,antonio.86@gmail.com,31.330655,-113.484501,Multiplicadores,Visita,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-01-28,Brigadista-01
PP1586-0128,Alejandro Hernandez Ramirez,1586,Puerto Viejo,Puerto Penasco,6381989793,,31.327182,-113.492438,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-26,Brigadista-05
PP1586-0129,Diana Bernal Acosta,1586,Villa Bonita,Puerto Penasco,6381652579,,31.329975,-113.497506,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-15,Brigadista-07
PP1586-0130,Veronica Sanchez Vazquez,1586,El Mirador,Puerto Penasco,6386797587,,31.332543,-113.482271,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-05,Brigadista-07
PP1586-0131,Miguel Acosta Ochoa,1586,Las Conchas,Puerto Penasco,6383618614,miguel.39@gmail.com,31.329081,-113.494058,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-18,Brigadista-07
PP1586-0132,Carmen Ibarra Reyes,1586,Los Medanos,Puerto Penasco,6382614218,carmen.57@gmail.com,31.327777,-113.478294,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-23,Brigadista-04
PP1586-0133,Jorge Bojorquez Morales,1586,Playas de Encanto,Puerto Penasco,6381604538,,31.331195,-113.485158,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-15,Brigadista-02
PP1586-0134,Elena Cardenas Reyes,1586,La Marina,Puerto Penasco,6381335558,,31.33162,-113.484229,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-11,Brigadista-12
